BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Slovakia,Austria,2045-2050,1.6914416236346692e-07,20000.0,999.9999590704839,1000.0,0.002292505092174436,4704.426546705953,141.13279640117915
Slovakia,Austria,2050-2055,2.059169798315969e-07,20000.0,999.9999592736557,1000.0,0.001821322817223482,5514.605673857986,165.4381702157397
Slovakia,Austria,2055-2060,3.405143516720116e-07,20000.0,999.9999596114251,1000.0,0.0017555594359063699,4988.409303721227,149.6522791116368
Croatia,BosniaH,2020-2025,0.0,20000,750.0,750.0,0.0,3569.364464301095,107.08093392903285
Croatia,BosniaH,2025-2030,0.0,20000.0,750.0,750.0,0.0,3014.3459063293485,90.43037718988042
Croatia,BosniaH,2030-2035,0.0,20000.0,750.0,750.0,0.0,2545.8808456456454,76.37642536936941
Croatia,BosniaH,2035-2040,0.0,20000.0,750.0,750.0,0.0,2796.6463252990898,83.89938975897273
Croatia,BosniaH,2040-2045,1143.9989929327426,20000.0,1893.9989929327426,1894.0,118818229.47371131,5762.323225230757,172.86969675692296
Croatia,BosniaH,2045-2050,3.483565453815097e-06,20000.0,1893.9989964108183,1894.0,0.250667155231745,4768.563499541916,143.05690498625714
Croatia,BosniaH,2050-2055,0.0007797299197572489,20000.0,1893.9997761352472,1894.0,36.615007697307064,4965.231373307241,148.95694119921822
Croatia,BosniaH,2055-2060,5.249468482956157e-07,20000.0,1893.9997766547044,1894.0,0.014368638256591255,4678.316430106348,140.34949290319045
Italy,BosniaH,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Italy,BosniaH,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Serbia,BosniaH,2020-2025,0.0,20000,600.0,600.0,0.0,1006.4760483636403,30.194281450909205
Serbia,BosniaH,2025-2030,0.0,20000.0,600.0,600.0,0.0,1710.2256635926606,51.30676990778003
Serbia,BosniaH,2030-2035,0.0,20000.0,600.0,600.0,0.0,2017.7218031290215,60.53165409387084
Serbia,BosniaH,2035-2040,0.0,20000.0,600.0,600.0,0.0,2274.2734843505095,68.22820453051527
Serbia,BosniaH,2040-2045,1327.0735416656314,20000.0,1927.0735416656314,1950.0,91101784.20445845,6295.089217741448,188.8526765322435
Serbia,BosniaH,2045-2050,2.5248322934018643e-06,20000.0,1927.0735441849736,1950.0,0.12008270191918943,4770.881829170869,143.12645487512566
Serbia,BosniaH,2050-2055,20.68454505190818,20000.0,1947.7580892821977,1950.0,642000.4925606704,5821.470136582607,174.64410409747867
Serbia,BosniaH,2055-2060,2.1723470770289384e-06,20000.0,1947.7580913982483,1950.0,0.03930103158515744,5672.602456556393,170.17807369669202
Germany,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,5242.306546364589,157.2691963909377
Germany,Belgium,2025-2030,999.9999121451572,20000.0,1999.9999121451572,2000.0,0.0,5771.4759697496065,173.14427909248855
Germany,Belgium,2030-2035,9.677805561013563e-06,20000.0,1999.9999218174726,2000.0,0.0,8165.178509741047,244.95535529223224
Germany,Belgium,2035-2040,3.474215593665506e-05,20000.0,1999.9999565541384,2000.0,0.0,12808.802259548953,384.26406778646884
Germany,Belgium,2040-2045,1.1703149463873596e-05,20000.0,1999.999968251798,2000.0,0.0,14427.478420518091,432.82435261554355
Germany,Belgium,2045-2050,9.426899505753052e-08,20000.0,1999.9999683405767,2000.0,0.0,12352.719903430569,370.58159710291636
Germany,Belgium,2050-2055,1.2985225055200705e-07,20000.0,1999.9999684649388,2000.0,0.0,14398.166273535337,431.9449882060622
Germany,Belgium,2055-2060,3.1507610624650915e-05,20000.0,2000.0,2000.0,0.0,13817.476900038959,414.52430700116986
France,Belgium,2020-2025,0.0,20000.0,3300.0,3300.0,0.0,16404.345707317916,492.1303712195377
France,Belgium,2025-2030,49.999951717248955,20000.0,3349.999951717249,3350.0,0.0,14602.88871956201,438.0866615868611
France,Belgium,2030-2035,2999.9999216226784,20000.0,6349.999873664772,6350.0,0.0,30367.30564849295,911.0191694547898
France,Belgium,2035-2040,8.182302362556348e-05,20000.0,6349.999956183023,6350.0,0.0,39949.906135292345,1198.4971840587743
France,Belgium,2040-2045,999.9999821384347,20000.0,7349.999937530717,7350.0,0.0,42747.163345396235,1282.4149003618893
France,Belgium,2045-2050,3.7760405636936253e-06,20000.0,7349.999941376692,7350.0,0.0,46532.937404112105,1395.9881221233684
France,Belgium,2050-2055,1.8810898993986712e-07,20000.0,7349.999941474536,7350.0,0.0,51470.25659445546,1544.1076978336623
France,Belgium,2055-2060,5.873446466151739e-05,20000.0,7350.0,7350.0,0.0,51622.791116608445,1548.6837334982595
GreatBrit.,Belgium,2020-2025,0.0,20000.0,1000.0,1000.0,0.0,5614.46720110514,168.43401603315394
GreatBrit.,Belgium,2025-2030,0.0,20000.0,1000.0,1000.0,0.0,5609.470650331354,168.28411950994064
GreatBrit.,Belgium,2030-2035,0.0,20000.0,1000.0,1000.0,0.0,4887.596798069526,146.62790394208608
GreatBrit.,Belgium,2035-2040,0.0,20000.0,1000.0,1000.0,0.0,6075.31674676851,182.2595024030555
GreatBrit.,Belgium,2040-2045,0.0,20000.0,1000.0,1000.0,0.0,5641.02753097837,169.23082592935137
GreatBrit.,Belgium,2045-2050,0.0,20000.0,1000.0,1000.0,0.0,4293.312124767316,128.79936374301948
GreatBrit.,Belgium,2050-2055,0.0,20000.0,1000.0,1000.0,0.0,5365.392764952103,160.9617829485634
GreatBrit.,Belgium,2055-2060,0.0,20000.0,1000.0,1000.0,0.0,4532.511285068877,135.97533855206663
Luxemb.,Belgium,2020-2025,0.0,20000.0,680.0,680.0,0.0,2525.94376002248,75.7783128006746
Luxemb.,Belgium,2025-2030,499.99974386979534,20000.0,1179.9997438697953,1180.0,0.0,1968.6960328098694,59.0608809842962
Luxemb.,Belgium,2030-2035,500.0001313368559,20000.0,1679.9998757110402,1680.0,0.0,5207.488364885494,156.2246509465651
Luxemb.,Belgium,2035-2040,9.191354708745778e-07,20000.0,1679.9998757547482,1680.0,0.0,8117.553109786474,243.5265932935948
Luxemb.,Belgium,2040-2045,4.929990438786058e-07,20000.0,1679.999876228307,1680.0,0.0,9924.132692418025,297.7239807725416
Luxemb.,Belgium,2045-2050,5.9976061390382e-07,20000.0,1679.9998771960497,1680.0,0.0,8418.15671880103,252.54470156403093
Luxemb.,Belgium,2050-2055,5.56453858881838e-07,20000.0,1679.9998777712285,1680.0,0.0,9822.157939286208,294.66473817858605
Luxemb.,Belgium,2055-2060,0.00012222499980135975,20000.0,1680.0,1680.0,0.0,8903.744074259814,267.1123222277935
Netherlands,Belgium,2020-2025,0.0,20000.0,2400.0,2400.0,0.0,4472.216333159204,134.16648999477636
Netherlands,Belgium,2025-2030,0.0,20000.0,2400.0,2400.0,0.0,4957.8254694024035,148.73476408207202
Netherlands,Belgium,2030-2035,1549.9998521582575,20000.0,3949.9998521582575,3950.0,0.0,6859.892603232276,205.79677809696886
Netherlands,Belgium,2035-2040,5.043359611990622e-05,20000.0,3949.9999025863626,3950.0,0.0,9824.821868202012,294.74465604606013
Netherlands,Belgium,2040-2045,2.4620863756284276e-07,20000.0,3949.9999028270813,3950.0,0.0,11679.014829249352,350.37044487748074
Netherlands,Belgium,2045-2050,2.0344096975256008e-07,20000.0,3949.999903025033,3950.0,0.0,5772.67477487365,173.18024324620976
Netherlands,Belgium,2050-2055,4.4685841662350555e-07,20000.0,3949.9999034664015,3950.0,0.0,8504.275090632806,255.1282527189848
Netherlands,Belgium,2055-2060,9.651163840216144e-05,20000.0,3950.0,3950.0,0.0,9393.135375326885,281.7940612598074
NO2,Belgium,2020-2025,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2030-2035,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2035-2040,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2040-2045,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2045-2050,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2050-2055,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
NO2,Belgium,2055-2060,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Greece,Bulgaria,2020-2025,0.0,20000,600.0,600.0,0.0,4921.286457864716,147.63859373594192
Greece,Bulgaria,2025-2030,799.9999799508166,20000.0,1399.9999799508166,1400.0,413859326.31431586,10721.027964103832,321.63083892311545
Greece,Bulgaria,2030-2035,8.994351068866149e-08,20000.0,1399.99998003527,1400.0,0.03178513735101181,8339.83523871069,250.19505716131997
Greece,Bulgaria,2035-2040,5.217676207607583e-07,20000.0,1399.9999805515474,1400.0,0.13563384253578284,8934.620134331544,268.0386040299469
Greece,Bulgaria,2040-2045,999.9999873421917,20000.0,2399.999967863492,2400.0,186738506.43355018,13480.450584130951,404.41351752392814
Greece,Bulgaria,2045-2050,3.973575681889989e-07,20000.0,2399.9999683054225,2400.0,0.051408081697161545,15099.154580080936,452.9746374024279
Greece,Bulgaria,2050-2055,9.4503958305203e-08,20000.0,2399.999968286172,2400.0,0.007978869865019752,13721.733789674485,411.6520136902353
Greece,Bulgaria,2055-2060,1.529660909000977e-07,20000.0,2399.9999685160033,2400.0,0.00752786632878153,12519.279017679572,375.57837053038713
Macedonia,Bulgaria,2020-2025,0.0,20000,400.0,400.0,0.0,3386.54258849918,101.5962776549756
Macedonia,Bulgaria,2025-2030,0.0,20000.0,400.0,400.0,0.0,3141.192174064215,94.23576522192634
Macedonia,Bulgaria,2030-2035,0.0,20000.0,400.0,400.0,0.0,2096.9943054252667,62.90982916275817
Macedonia,Bulgaria,2035-2040,0.0,20000.0,400.0,400.0,0.0,1835.3432289625705,55.0602968688771
Macedonia,Bulgaria,2040-2045,0.0,20000.0,400.0,400.0,0.0,1953.1771034245714,58.59531310273712
Macedonia,Bulgaria,2045-2050,0.0,20000.0,400.0,400.0,0.0,2014.0641024614956,60.42192307384484
Macedonia,Bulgaria,2050-2055,0.0,20000.0,400.0,400.0,0.0,1920.1649795848084,57.60494938754413
Macedonia,Bulgaria,2055-2060,0.0,20000.0,400.0,400.0,0.0,1900.9868902579087,57.02960670773712
Romania,Bulgaria,2020-2025,0.0,20000,300.0,300.0,0.0,2627.99982042986,78.83999461289596
Romania,Bulgaria,2025-2030,599.9999892061667,20000.0,899.9999892061667,900.0,174412145.89443338,7145.699069528044,214.3709720858419
Romania,Bulgaria,2030-2035,999.9997956648486,20000.0,1899.9997848698688,1900.0,198571483.91374928,9438.18463804618,283.14553914138565
Romania,Bulgaria,2035-2040,0.00015571835114499283,20000.0,1899.9999405748247,1900.0,22.745393255478405,8907.418785251613,267.22256355754797
Romania,Bulgaria,2040-2045,1499.9999581215736,20000.0,3399.999898688609,3400.0,157393881.5919818,13703.60823474882,411.10824704246465
Romania,Bulgaria,2045-2050,7.929454092154523e-07,20000.0,3399.9998994936245,3400.0,0.05764423910214191,13214.346185114424,396.4303855534327
Romania,Bulgaria,2050-2055,2.1629817823784718e-06,20000.0,3399.9999015843423,3400.0,0.10261408021006543,15277.435548621143,458.32306645863537
Romania,Bulgaria,2055-2060,9.194717604555461e-07,20000.0,3399.9999025305915,3400.0,0.0254259880448705,12643.927518051782,379.3178255415534
Serbia,Bulgaria,2020-2025,0.0,20000,500.0,500.0,0.0,4369.975428646763,131.099262859403
Serbia,Bulgaria,2025-2030,843.9999882756042,20000.0,1343.9999882756042,1344.0,272784538.8142566,10959.580400161936,328.7874120048587
Serbia,Bulgaria,2030-2035,499.99977911805877,20000.0,1843.9997673879311,1844.0,110392256.37225401,9227.456874142927,276.8237062242882
Serbia,Bulgaria,2035-2040,0.0001928608101063287,20000.0,1843.9999602476248,1844.0,31.321998750016913,8532.443657614825,255.97330972844523
Serbia,Bulgaria,2040-2045,729.9999654937886,20000.0,2573.999926594795,2574.0,85166983.68171473,11593.615011159263,347.8084503347778
Serbia,Bulgaria,2045-2050,1.6236573268556745e-05,20000.0,2573.999941997506,2574.0,1.3123776516300611,11077.13497190341,332.3140491571024
Serbia,Bulgaria,2050-2055,2.655054485107359e-07,20000.0,2573.9999421513935,2574.0,0.014004878987620605,12054.32729223918,361.62981876717515
Serbia,Bulgaria,2055-2060,8.782719792405878e-07,20000.0,2573.9999430921325,2574.0,0.027003514917609255,13555.8934556954,406.67680367086336
Germany,Switzerland,2020-2025,0.0,20000.0,4600.0,4600.0,0.0,25655.510083561967,769.6653025068597
Germany,Switzerland,2025-2030,799.9998604015336,20000.0,5399.999860401534,5400.0,0.0,27229.148986260156,816.8744695878048
Germany,Switzerland,2030-2035,3099.9996969385916,20000.0,8499.999557503907,8500.0,0.0,29581.98659104721,887.4595977314176
Germany,Switzerland,2035-2040,0.0003793281286104811,20000.0,8499.999936900624,8500.0,0.0,61750.199272849546,1852.5059781854877
Germany,Switzerland,2040-2045,6.041356610969553e-06,20000.0,8499.999942881444,8500.0,0.0,57500.861882663376,1725.0258564799099
Germany,Switzerland,2045-2050,1.6219860983157345e-07,20000.0,8499.999942999922,8500.0,0.0,62753.48365319061,1882.6045095957206
Germany,Switzerland,2050-2055,3.1144106396216874e-07,20000.0,8499.99994322131,8500.0,0.0,64905.69425865877,1947.1708277597636
